source,target
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111110111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111110111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110001011000000110010000111100011011101010110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000000011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000000011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000010000001000000000000000000010000000111111111110000000111000000000110000110000011111101111111000000100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110010010000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000100010000111100011011100110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011100110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011000100110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000010110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000110010011110000000111010101000111000110000011110101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101010110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011001110110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00000000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011010000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010000000111000110000011111101111101100001100000000110011011000000010010000111100010011001010110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110010011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110100011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011110101111111100001100000000110011011000000110010000111100011001101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110100011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000010100011111101011111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110100011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110100011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000010001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000110010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000010010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000010010000111100011010101110110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000010010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011001000000010010000111100011011101110110011000000000000000000
00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111111100001100000000110011011000000010010000111100011011101110110011000000000000000000,00100000000110110110000110000001000000000000000000000001000111111111110000000111010101000111000110000011111101111011100001100000000110011001000000010010000111100011011101110110011000000000000000000
